id,contract_id,commitment_type,number,value,budget_code,date,is_addition
6bab1ba7-6de0-4f5a-ad23-2759b4b40006,86192646-2279-4fa7-9924-94c76296ae94,CRP,RES-20250000084,380663150.0,2.4.5.02.08.006.004,2025-02-18,False
36d9eee0-fed0-481f-8081-d9287b3920c4,371a6741-eb09-4819-b448-f4a79dd519e1,CDP,DIS-2025000094,33000000.0,2.1.2.02.02.008,2025-02-25,False
3f602421-f6d4-4970-b315-821d1d3e5b49,371a6741-eb09-4819-b448-f4a79dd519e1,CRP,RES-20250000098,33000000.0,2.1.2.02.02.008,2025-02-28,False
2bee389f-4eeb-4490-93b9-78db1344bd28,a052dd11-7813-457e-af95-953d43753e67,CDP,DIS-2025000100,19000000.0,2.1.2.02.02.008,2025-02-14,False
34b110d7-0932-47f6-b37d-16fb3e38eabf,a052dd11-7813-457e-af95-953d43753e67,CRP,RES-20250000093,19000000.0,2.1.2.02.02.008,2025-02-20,False
14ff67db-a807-4f01-96b2-6c15eab7ddc6,b00b82fe-fcb4-48b1-85ba-19f326389ddd,CDP,DIS-2025000098,13500000.0,2.4.5.02.08.001,2025-02-14,False
47378e24-8e27-47ea-a274-925ae6c31e7c,b00b82fe-fcb4-48b1-85ba-19f326389ddd,CRP,RES-20250000090,13500000.0,2.4.5.02.08.001,2025-02-20,False
9272d570-21c6-4fed-9eff-c381c72f2365,5a2814a0-9738-4453-9547-2b69c72628b6,CDP,DIS-202000099,12000000.0,2.1.2.02.02.008,2025-02-14,False
6392a609-61de-4635-8a4d-81cdd13dabff,5a2814a0-9738-4453-9547-2b69c72628b6,CRP,RES-202500089,12000000.0,2.1.2.02.02.008,2025-02-20,False
33490ebd-89ee-49a0-9e09-0ca55656c1b3,a1841749-5ec7-492e-b844-4598bec3a7d1,CDP,DIS-2025000088,19000000.0,2.1.2.02.02.008,2025-02-12,False
190b0345-6768-4801-a078-16664471e4ba,a1841749-5ec7-492e-b844-4598bec3a7d1,CRP,RES-2025000106,19000000.0,2.1.2.02.02.008,2025-03-07,False
a50e663a-7d51-4acc-b612-9436fbb95ad3,97743c72-7fa3-469e-83ce-ffc6ff13958d,CDP,DIS-2025000118,21600000.0,2.1.2.02.02.008,2025-03-07,False
0bee2117-e154-4e02-b6ec-5e432b15ba22,97743c72-7fa3-469e-83ce-ffc6ff13958d,CRP,RES-2025000114,21600000.0,2.1.2.02.02.008,2025-03-10,False
bc3d596a-43fc-43a0-b1f6-964179354ead,b66d074d-b8d2-410f-9bdb-957544243458,CDP,DIS-2025000102,927165495.63,2.4.5.02.05.002.003,2025-02-14,False
dd8f8616-606a-4acd-a018-86caa497693e,b66d074d-b8d2-410f-9bdb-957544243458,CRP,RES-2025000123,927165495.63,2.4.5.02.05.002.003,2025-03-20,False
35e1455a-4875-47ae-a093-97235bb5cc50,5d10fc0c-a544-4f6c-b214-1bdbdfa1b2f3,CDP,DIS-2025000101,264119622.0,2.4.5.02.08.004.003,2025-02-14,False
e6487d93-2eb9-4b7c-b8e8-86b2bb91fd15,5d10fc0c-a544-4f6c-b214-1bdbdfa1b2f3,CRP,RES-2025000122,264119622.0,2.4.5.02.08.004.003,2025-03-20,False
28804997-9079-4e2a-a28a-80b3675da63c,8af3e1d6-f27c-4bb7-9de1-118972854e31,CDP,DIS-2025000113,67354000.0,2.4.5.02.08.004.003,2025-03-25,False
03aa9eb0-030f-4210-99ae-4faf89d870fb,8af3e1d6-f27c-4bb7-9de1-118972854e31,CRP,RES-2025000121,67354000.0,2.4.5.02.08.004.003,2025-03-20,False
a4ee1a82-30db-43c5-a04f-a659d1a6b6d8,b8b088ba-2e93-441d-a729-9b2c1bd9444e,CDP,DIS-2025000131,10000000.0,2.4.5.02.08.001,2025-04-14,False
58d1ed6b-98fa-4b24-933f-b65cc1d69024,b8b088ba-2e93-441d-a729-9b2c1bd9444e,CRP,RES-2025000160,10000000.0,2.4.5.02.08.001,2025-04-08,False
4e944fde-af7a-4f33-911c-cc8d9e21c13f,c23d4b44-93ab-4121-8122-16c2a52ae43b,CDP,DIS-2025000091,400000000.0,2.4.5.02.08.003.003,2025-02-12,False
5fb562c1-8ea4-4066-9a8e-9f4beb12a86b,c23d4b44-93ab-4121-8122-16c2a52ae43b,CRP,RES-2025000158,400000000.0,2.4.5.02.08.003.003,2025-04-03,False
30ca0527-7738-48b2-a8ea-6c0ca1ab9dcf,4111779d-ae33-4489-8fa2-4fab7d520d2b,CDP,DIS-2025000125,211836207.0,2.1.2.02.02.007,2025-03-13,False
6d8393c2-ed40-44c1-82bf-3ea4b3174cc0,4111779d-ae33-4489-8fa2-4fab7d520d2b,CRP,RES-2025000135,211836207.0,2.1.2.02.02.007,2025-03-26,False
53f94aea-a1a5-4aee-92e8-93ab58659f0b,dae786cb-0b36-430b-836d-6c1e6d689e2f,CDP,DIS-2025000109,28000000.0,2.4.5.02.08.003.003,2025-02-20,False
2a769302-f7e0-4762-92b3-d52ce2f9c9fc,dae786cb-0b36-430b-836d-6c1e6d689e2f,CRP,RES-2025000159,28000000.0,2.4.5.02.08.003.003,2025-04-07,False
e7ed16f6-c1f3-48f0-8a1b-be75e327d559,4dda4aa7-0af6-4c51-b747-6dc33c27cc8b,CDP,DIS-2025000092,7494322865.0,"2.4.5.02.05.001.003
2.4.5.02.08.005.003",2025-02-12,False
95ce332e-2062-4536-a7fe-5409fe9449ca,4dda4aa7-0af6-4c51-b747-6dc33c27cc8b,CRP,RES-2025000178,7494322865.0,"2.4.5.02.05.001.003
2.4.5.02.08.005.003",2025-04-16,False
40f1d8c3-17e8-45f8-99b5-199e88e6e7d1,29158ea9-a0ae-454d-89d6-35ed035d578f,CDP,DIS-2025000112,649987914.0,2.4.5.02.08.003.003,2025-02-25,False
497b6982-15a0-4276-844c-2286f6e25cd1,29158ea9-a0ae-454d-89d6-35ed035d578f,CRP,RES-2025000175,649987914.0,2.4.5.02.08.003.003,2025-04-15,False
24ef46c3-a2ff-468c-8655-e30977957394,084bd1db-0cab-4481-8ca9-870fc545b896,CDP,DIS-2025000130,45500000.0,2.4.5.02.08.003.003,2025-02-13,False
5dedb513-af84-4918-ab83-524b0deb8eb4,084bd1db-0cab-4481-8ca9-870fc545b896,CRP,RES-2025000176,45500000.0,2.4.5.02.08.003.003,2025-04-15,False
87dd8919-a188-4a4b-9098-9ff43a6e7d60,326ac01d-63c1-4687-881f-d065ce40c9ac,CDP,DIS-2025000174,67945714.0,"2.4.5.02.06.007.003
2.4.5.02.07.004.003
2.4.5.02.08.017.003",2025-04-08,False
d5ef21a2-7b38-4332-9d7d-a33a23781424,326ac01d-63c1-4687-881f-d065ce40c9ac,CRP,RES-2025000165,67945714.0,"2.4.5.02.06.007.003
2.4.5.02.07.004.003
2.4.5.02.08.017.003",2025-04-09,False
665d923f-8cfa-4e67-aa3d-33701426c792,67c0e1a7-3253-4d65-b78c-670b9651c21f,CDP,DIS-2025000133,500850000.0,2.4.5.02.08.005.003,2025-03-14,False
c9dc90a4-2f30-4fe5-9a56-70a555a22c90,67c0e1a7-3253-4d65-b78c-670b9651c21f,CRP,RES-2025000179,500850000.0,2.4.5.02.08.005.003,2025-04-16,False
0cee8cf2-71cf-46e6-ae4f-f70080f95725,01ab81c8-5807-4959-b550-bf66d53126c2,CDP,DIS-2025000173,316903365.0,"2.4.5.02.06.006.003
2.4.5.02.07.003.003
2.4.5.02.08.016.003",2025-04-08,False
08936554-7730-4a32-9a98-347c38a7385d,01ab81c8-5807-4959-b550-bf66d53126c2,CRP,RES-2025000170,316903365.0,"2.4.5.02.06.006.003
2.4.5.02.07.003.003
2.4.5.02.08.016.003",2025-04-11,False
be6fcab4-c08a-4b1d-8b65-1da702d143bb,3b7c0fa8-4857-401a-ad40-def85469cfca,CDP,DIS-2025000182,3738317757.0,2.4.5.02.05.008.003,2025-04-14,False
fba87168-3af6-4155-968c-aabccab177f5,3b7c0fa8-4857-401a-ad40-def85469cfca,CRP,RES-2025000183,3738317757.0,2.4.5.02.05.008.003,2025-04-25,False
3b614ee4-62c4-4877-b89a-69d0ea8f6615,aa9612d1-a5ac-47b9-9f95-36e4a1d79c05,CDP,DIS-2025000197,15200000.0,2.1.2.02.02.008,2025-04-28,False
04036ce2-23d1-4b17-9336-7c7dae7700e1,aa9612d1-a5ac-47b9-9f95-36e4a1d79c05,CRP,RES-2025000191,15200000.0,2.1.2.02.02.008,2025-05-08,False
5dafc425-f9b1-451f-a0e5-30846ebafd35,653b168f-56ae-4723-9cf7-b0060524b3d9,CDP,DIS-2025000194,15200000.0,2.1.2.02.02.008,2025-04-28,False
0be0b5c1-5fee-41bc-9f9e-cb037dcffac8,653b168f-56ae-4723-9cf7-b0060524b3d9,CRP,RES-2025000201,15200000.0,2.1.2.02.02.008,2025-05-12,False
93855eef-ff93-4e98-8186-81b69e16c497,f0c6e94e-cb8b-4a28-ba88-0e08972536ed,CDP,DIS-2025000196,20000000.0,2.1.2.02.02.008,2025-04-28,False
79941272-fc60-4084-ad6a-a7b89af78836,f0c6e94e-cb8b-4a28-ba88-0e08972536ed,CRP,RES-2025000203,20000000.0,2.1.2.02.02.008,2025-05-15,False
54aeae6c-fd20-41cf-ba08-7d097daed503,2f5dbc3f-c961-4c63-933f-655a67f6eba2,CDP,DIS-2025000193,20000000.0,2.1.2.02.02.008,2025-04-28,False
768adba2-c0b4-4e60-a48c-3440d4280a10,2f5dbc3f-c961-4c63-933f-655a67f6eba2,CRP,RES-2025000198,20000000.0,2.1.2.02.02.008,2025-05-12,False
ca2b0bed-7a8d-4eab-b4b8-2f3e3d38eb68,6bd1cf16-e0c1-4cb6-862d-5508bf76f3f0,CDP,DIS-2025000195,20000000.0,2.1.2.02.02.008,2025-04-28,False
a58d9ef1-932a-46d3-9900-71fa8c78c2f6,6bd1cf16-e0c1-4cb6-862d-5508bf76f3f0,CRP,RES-2025000199,20000000.0,2.1.2.02.02.008,2025-05-12,False
6ddce6bb-93e9-4430-b17f-04e2f62c9759,d10263c7-1480-46fd-80e5-96bc54b83985,CDP,DIS-2025000192,20000000.0,2.1.2.02.02.008,2025-04-28,False
e412f91b-9d09-4a34-a0bf-dddc0791bd1f,d10263c7-1480-46fd-80e5-96bc54b83985,CRP,RES-2025000197,20000000.0,2.1.2.02.02.008,2025-05-12,False
c35d7ce1-4282-4b18-a560-a67f96ce6b64,6795df9a-1788-4431-9b2c-d39fa2e54a50,CDP,DIS-2025000198,26400000.0,2.4.5.02.08.007.005,2025-04-29,False
b9092a6a-e086-457c-8923-b70c3049221d,6795df9a-1788-4431-9b2c-d39fa2e54a50,CRP,RES-2025000192,26400000.0,2.4.5.02.08.007.005,2025-05-08,False
c10523f0-ccd2-4c40-acea-d34885b97fdf,b898e851-30a9-45ef-bb84-3f48367c9c0b,CDP,DIS-2025000199,9600000.0,2.4.5.02.08.007.005,2025-04-29,False
615436ac-f2fe-4f5d-b44d-b00313570f51,b898e851-30a9-45ef-bb84-3f48367c9c0b,CRP,RES-2025000200,9600000.0,2.4.5.02.08.007.005,2025-05-12,False
9d4f3d90-f1aa-463e-9920-2f059372ad3f,01c010c2-0a1f-43a4-a3e1-3a2c3a89e6b9,CDP,DIS-2025000204,10800000.0,2.4.5.02.08.007.005,2025-05-02,False
8818bf79-d1e1-4377-9902-23e95c96d859,01c010c2-0a1f-43a4-a3e1-3a2c3a89e6b9,CRP,RES-2025000206,10800000.0,2.4.5.02.08.007.005,2025-05-15,False
0a12e170-f3df-48fc-a2a8-98cbad179af0,b5347c81-eaf8-469d-b3df-e9fda8a7c3de,CDP,DIS-2025000211,282000000.0,2.4.5.02.08.021.003,2025-05-09,False
4a63ba60-c00d-4335-91c8-3ae70e5ccb09,b5347c81-eaf8-469d-b3df-e9fda8a7c3de,CRP,RES-2025000202,282000000.0,2.4.5.02.08.021.003,2025-05-14,False
d4416ae7-e9ce-4020-994d-06df795e938a,f03194e1-20f0-4ec4-8487-2ef19c606e3e,CDP,DIS-2025000219,13577000.0,"2.4.5.02.06.007.003
2.4.5.02.07.004.003",2025-05-14,False
f8314365-8259-4c68-8597-be7a872d83e8,f03194e1-20f0-4ec4-8487-2ef19c606e3e,CRP,RES-2025000205,13577000.0,"2.4.5.02.06.007.003
2.4.5.02.07.004.003",2025-05-15,False
799f777f-60fb-45f9-bf88-0b3e24ff1270,fd57fadd-d3e7-4054-b6c5-53c884adb5af,CDP,DIS-2025000245,10800000.0,2.4.5.02.08.026.001,2025-06-05,False
ffb21ce8-1024-4d8c-930f-6d6a0f9dd9cc,fd57fadd-d3e7-4054-b6c5-53c884adb5af,CRP,RES-2025000251,10800000.0,2.4.5.02.08.026.001,2025-06-16,False
f202d7f9-80ca-49ab-8fef-a6270615578a,16658982-b364-4825-bf79-15ea7786c80a,CDP,DIS-2025000200,8000000.0,2.4.5.02.08.001,2025-05-02,False
ca340f2d-d6b1-41d0-9562-1f4d6942f272,16658982-b364-4825-bf79-15ea7786c80a,CRP,RES-2025000207,8000000.0,2.4.5.02.08.001,2025-05-16,False
ecc203b7-a09f-429d-998a-e8e77c527c78,4b5feb04-5558-4703-b211-1c3605153d2a,CDP,DIS-2025000201,8000000.0,2.4.5.02.08.001,2025-05-02,False
755d749f-373c-4b01-853d-d7dd68d07488,4b5feb04-5558-4703-b211-1c3605153d2a,CRP,RES-2025000208,8000000.0,2.4.5.02.08.001,2025-05-16,False
5a8da5e3-a654-4013-9eaa-c66a321f5414,a4904229-c2ee-4d7a-88e5-b147b73217c2,CDP,DIS-2025000203,8000000.0,2.4.5.02.08.001,2025-05-02,False
b64fc473-cff3-4c17-9a88-4f39c1f50025,a4904229-c2ee-4d7a-88e5-b147b73217c2,CRP,RES-2025000210,8000000.0,2.4.5.02.08.001,2025-05-16,False
6660eea2-9886-4f75-a220-403a6bc10e08,73342ff5-43af-4339-ae16-a30e504b8789,CDP,DIS-2025000202,8000000.0,2.4.5.02.08.001,2025-05-02,False
e02a9c7a-43d1-4c8b-9ef2-caeb0f9b5304,73342ff5-43af-4339-ae16-a30e504b8789,CRP,RES-2025000209,8000000.0,2.4.5.02.08.001,2025-05-16,False
a71629bb-a4d9-444a-8fcd-099bfd6d597a,79fc927e-c9ca-4f5d-bee6-51298eee622a,CDP,DIS-2025000138,145950471.0,2.4.5.02.08.003.003,2025-03-21,False
8d003155-706c-4360-8391-88b57334f613,79fc927e-c9ca-4f5d-bee6-51298eee622a,CRP,RES-2025000229,145950471.0,2.4.5.02.08.003.003,2025-05-29,False
2329c8e9-9c14-46cb-a877-8f8c6d6c8833,235bed71-809d-4f04-9681-56814bf4d1b4,CDP,DIS-2025000233,20000000.0,2.1.2.02.02.008,2025-05-23,False
1cf76570-b2d4-4089-bad3-92f9b8a981e0,235bed71-809d-4f04-9681-56814bf4d1b4,CRP,RES-2025000231,20000000.0,2.1.2.02.02.008,2025-06-03,False
9f678a5d-1ded-49fe-ab35-61b646826987,7a749f6e-7ce2-4676-8070-7d453b44d45f,CDP,DIS-2025000234,15200000.0,2.1.2.02.02.008,2025-05-23,False
5088df0c-5e05-410d-95eb-fb2e6fd08691,7a749f6e-7ce2-4676-8070-7d453b44d45f,CRP,RES-2025000232,15200000.0,2.1.2.02.02.008,2025-06-03,False
cab46fe5-a513-4fd1-a72c-f911a96a2802,6b1f0b06-4e02-4736-a8c8-80997ee67639,CDP,DIS-2025000236,12707296.0,2.4.5.02.08.001,2025-05-26,False
437aae98-b54d-4b91-8e9a-db1ae9dd3a8c,6b1f0b06-4e02-4736-a8c8-80997ee67639,CRP,RES-2025000249,12707296.0,2.4.5.02.08.001,2025-06-13,False
1aa5f330-e433-4518-8acf-9e5e205cd36e,8487d929-2b0b-41d7-b2f4-14bc7ea44384,CDP,DIS-2025000272,22800000.0,2.1.2.02.02.008,2025-06-24,False
e3c4a8a3-0d49-4bae-8dc2-9c6d2ed9ee1e,8487d929-2b0b-41d7-b2f4-14bc7ea44384,CRP,RES-2025000269,22800000.0,2.1.2.02.02.008,2025-06-27,False
9c8967a8-8cc3-402b-a553-3d715b891132,fa4ea711-c786-4920-98c5-f68264f1cc18,CDP,DIS-2025000224,40630000.0,2.4.5.02.06.007.003,2025-05-21,False
fe274bc2-fca0-4805-b4ec-c8cabb9b140d,fa4ea711-c786-4920-98c5-f68264f1cc18,CRP,RES-2025000223,40630000.0,2.4.5.02.06.007.003,2025-05-23,False
3d6e619a-9bdb-4d19-bc41-5965634d9c8d,da209b72-adec-45a9-ad30-38ed047cd28d,CDP,DIS-2025000230,54751321.0,"2.4.5.02.07.004.003
2.4.5.02.08.017.003",2025-05-23,False
2a08831f-75c1-48f0-a573-93101ce753cc,da209b72-adec-45a9-ad30-38ed047cd28d,CRP,RES-2025000224,54751321.0,"2.4.5.02.07.004.003
2.4.5.02.08.017.003",2025-05-23,False
d1d148db-1a4a-45d0-9c0d-e1f2ce91c3fc,d2105dd8-e601-4e54-b32a-9d4e3dbb0688,CDP,DIS-2025000257,1236102492.0,"2.4.5.02.06.007.003
2.4.5.02.07.004.003
2.4.5.02.08.017.003",2025-06-17,False
caf3e5a9-0136-4d69-97d6-651c4dc2f97c,d2105dd8-e601-4e54-b32a-9d4e3dbb0688,CRP,RES-2025000284,1236102492.0,"2.4.5.02.06.007.003
2.4.5.02.07.004.003
2.4.5.02.08.017.003",2025-07-04,False
7e8b2482-1fe1-4855-808e-50236ac5e38d,62b59766-2cc4-466c-96a5-231a4d6d3815,CDP,DIS-2025000242,6806680841.62,"2.4.502.05.011.003
2.4.5.02.08.025.003",2025-06-04,False
1b4f6b23-0e9b-48fa-8943-81446d84948f,62b59766-2cc4-466c-96a5-231a4d6d3815,CRP,RES-2025000329,6806680841.62,"2.4.502.05.011.003
2.4.5.02.08.025.003",2025-08-05,False
3a0306b2-984e-405a-99f5-2153d57bd1a7,4ab88d50-b6c3-468d-b7e0-c1fc6bf3124f,CDP,DIS-2025000283,9600000.0,2.1.2.02.02.008,2025-07-03,False
dcdcd55d-9c8c-4542-8b8c-3136db132b63,4ab88d50-b6c3-468d-b7e0-c1fc6bf3124f,CRP,RES-2025000285,9600000.0,2.1.2.02.02.008,2025-07-04,False
f2e06acc-0b26-468f-8dcb-7f21cd8c37ea,db3d0107-066d-4e30-bb22-2ebd424e3489,CDP,DIS-2025000290,1423423036.0,2.4.5.02.05.005.003,2025-07-08,False
3c24b6fe-262b-42f6-baad-0e6843e59b35,db3d0107-066d-4e30-bb22-2ebd424e3489,CRP,RES-2025000328,1423423036.0,2.4.5.02.05.005.003,2025-08-01,False
380bec09-69e6-4f22-aea1-4798a24ebe32,f835bc24-d839-4867-ac28-e2e66329c663,CDP,DIS-2025000285,458820708.58,2.4.5.02.08.025.003,2025-07-03,False
61ae7ef0-1bfa-4ed5-8857-b4792d6bc405,f835bc24-d839-4867-ac28-e2e66329c663,CRP,RES-2025000331,458820708.58,2.4.5.02.08.025.003,2025-08-06,False
9fed82ed-ceca-44c7-8142-dad174a6b202,1e5e4d96-e695-40f6-badc-76d1480c3ef7,CDP,DIS-2025000180,124945993.06,2.4.5.02.08.013.003,2025-04-10,False
740f9309-376a-4390-93e2-df82ff12c703,1e5e4d96-e695-40f6-badc-76d1480c3ef7,CRP,RES-2025000327,124945993.06,2.4.5.02.08.013.003,2025-08-01,False
2534b509-15cb-4ec4-906f-935aa16f2912,f56a2c5c-0f95-4a78-a3b0-9afd1c8baaef,CDP,DIS-2025000320,12000000.0,2.1.2.02.02.008,2025-07-22,False
a47c2432-8005-42a2-96fa-20d6f99e7151,f56a2c5c-0f95-4a78-a3b0-9afd1c8baaef,CRP,RES-2025000312,12000000.0,2.1.2.02.02.008,2025-07-24,False
14f282e6-87f6-4959-8bea-21729c4bbb1f,6a002f06-0fce-4cd6-8b3c-1ea02f283249,CDP,DIS-2025000315,12000000.0,2.1.2.02.02.008,2025-07-17,False
b62b878b-2865-4946-80ac-ddeb7d23a43d,6a002f06-0fce-4cd6-8b3c-1ea02f283249,CRP,RES-2025000311,12000000.0,2.1.2.02.02.008,2025-07-24,False
ca56c823-2320-4a58-a60d-b09c77a71848,f80f567b-c302-4c3c-bb69-6215f382d171,CDP,DIS-2025000311,12560000.0,2.4.5.02.08.001,2025-07-17,False
671791e9-d0b2-4fef-bd9d-9b26c5c1c751,f80f567b-c302-4c3c-bb69-6215f382d171,CRP,RES-2025000310,12560000.0,2.4.5.02.08.001,2025-07-24,False
2b7a4d77-f81d-4c7e-8246-2473a0c9b357,884da726-7ccf-4841-8fd9-359dd35b74c5,CDP,DIS-2025000318,19760000.0,2.1.2.02.02.008,2025-07-21,False
33d504b5-dd5c-4d0c-ae23-f99fb3747915,884da726-7ccf-4841-8fd9-359dd35b74c5,CRP,RES-2025000313,19760000.0,2.1.2.02.02.008,2025-07-25,False
379700bb-9478-4487-a5f6-c1966292e5bd,ea91952f-5fc5-41c7-b778-8636d2e1327c,CDP,DIS-2025000310,12560000.0,2.1.2.02.02.008,2025-07-16,False
7d8b2386-0ec0-4f34-9d24-3883326a6670,ea91952f-5fc5-41c7-b778-8636d2e1327c,CRP,RES-2025000309,12560000.0,2.1.2.02.02.008,2025-07-24,False
f8b60b97-095f-4f37-8735-05f68aefc651,94d885c1-f6b6-4ec5-8da9-2b5851ed402f,CDP,DIS-2025000316,25000000.0,2.1.2.02.02.008,2025-07-18,False
899ec9ac-775c-4809-916c-c5b209196f85,94d885c1-f6b6-4ec5-8da9-2b5851ed402f,CRP,RES-2025000348,25000000.0,2.1.2.02.02.008,2025-08-14,False
90be96d0-1ebe-4eae-891c-c73bf17292ad,c19674a8-5659-46df-a946-e8745f97115b,CDP,DIS-2025000270,13899795.0,2.4.502.08.001,2025-07-19,False
3015787b-08b2-4dda-99d7-1da9c7f27aa1,c19674a8-5659-46df-a946-e8745f97115b,CRP,RES-2025000314,13899795.0,2.4.502.08.001,2025-07-25,False
7cab7ac6-155e-41a0-abc5-9fdbe81a9410,0a719a8e-704e-4eec-919a-dcbb3cadc88e,CDP,DIS-2025000317,19000000.0,2.1.2.02.02.008,2025-07-21,False
c22a2b62-aa8f-4bdd-afc1-25ff922c70d1,0a719a8e-704e-4eec-919a-dcbb3cadc88e,CRP,RES-2025000316,19000000.0,2.1.2.02.02.008,2025-07-31,False
048af838-32f0-40a9-889c-1049004dfc0f,27fa1e8b-4369-463e-b6e3-003f63473f1a,CDP,DIS-2025000323,25000000.0,2.1.2.02.02.008,2025-07-25,False
9bafe519-9178-4170-a9c2-e48fa13b0ef7,27fa1e8b-4369-463e-b6e3-003f63473f1a,CRP,RES-2025000317,25000000.0,2.1.2.02.02.008,2025-07-31,False
599a3b49-d623-4f10-b0e2-012adaa74819,887867da-85e6-4448-b63d-bcdba5311630,CDP,DIS-2025000313,19000000.0,2.1.2.02.02.008,2025-07-17,False
06f9cd71-96d2-4773-8292-9ae10d7caa04,887867da-85e6-4448-b63d-bcdba5311630,CRP,RES-2025000318,19000000.0,2.1.2.02.02.008,2025-07-31,False
636713f9-0b42-4e88-8198-69e8eb067f9d,5e90781d-5adf-4579-9259-b90a719ec384,CDP,DIS-2025000322,6000000.0,2.1.2.02.02.008,2025-07-24,False
2df3f7d2-b875-4d8b-86dd-90ac65c9c3ea,5e90781d-5adf-4579-9259-b90a719ec384,CRP,RES-2025000320,6000000.0,2.1.2.02.02.008,2025-08-01,False
9509c602-4a35-4795-8418-7e6229781637,9c7f3b9f-a530-4f0a-b3b9-28504ea74e86,CDP,DIS-2025000325,30000000.0,2.4.5.02.08.028.003,2025-07-31,False
92edd6a1-2830-4464-8a76-61f778d13531,9c7f3b9f-a530-4f0a-b3b9-28504ea74e86,CRP,RES-2025000376,30000000.0,2.4.5.02.08.028.003,2025-12-28,False
4a6debba-1279-4a37-94f6-03d6c1f1b9ae,02f91a79-d6a4-4a31-8295-daa0254b46ae,CDP,DIS-2025000356,17353333.0,2.1.2.02.02.008,2025-08-13,False
6acb4106-b40f-4d24-b6eb-f8efdaa08548,02f91a79-d6a4-4a31-8295-daa0254b46ae,CRP,RES-2025000349,17353333.0,2.1.2.02.02.008,2025-08-14,False
54774289-bb5c-48f5-93fb-c8b7e4c3b8bb,e5289939-b2ec-4024-8ebc-55767f73f467,CDP,DIS-2025000340,42022400.0,2.4.5.02.08.028.003,2025-08-01,False
187a0848-8404-46fe-816a-00c25cce97a4,e5289939-b2ec-4024-8ebc-55767f73f467,CRP,RES-2025000363,42022400.0,2.4.5.02.08.028.003,2025-08-20,False
29f00a25-7ab4-4541-9cb6-ebfb5b9308ef,3e5fd502-e9bb-4b2e-a39a-0ca8fb389418,CDP,DIS-2025000338,34518400.0,2.4.5.02.08.028.003,2025-08-01,False
8c987117-8458-4389-afa4-7da767cb6bbe,3e5fd502-e9bb-4b2e-a39a-0ca8fb389418,CRP,RES-2025000369,34518400.0,2.4.5.02.08.028.003,2025-08-22,False
b4a639c5-82b5-4ce1-996f-1ccf0f7c2902,54cab31a-1aa9-4599-b1a5-dd988d7a7811,CDP,DIS-2025000345,27014400.0,2.4.5.02.08.028.003,2025-08-05,False
9aa78339-af15-441e-be7a-928e873dffa4,54cab31a-1aa9-4599-b1a5-dd988d7a7811,CRP,RES-2025000358,27014400.0,2.4.5.02.08.028.003,2025-08-15,False
63c5667e-5b7a-4209-bec0-1242df71b751,dddcaf55-b683-4265-b5a4-18d65d58bc88,CDP,DIS-2025000339,27014400.0,2.4.5.02.08.028.003,2025-08-01,False
333315cb-706c-4197-81a6-60f86a8d4828,dddcaf55-b683-4265-b5a4-18d65d58bc88,CRP,RES-2025000355,27014400.0,2.4.5.02.08.028.003,2025-08-15,False
0e91bd51-c4a5-4b90-a81e-69bbf2405eb3,091a3571-31e1-467c-ad63-bdb500776447,CDP,DIS-2025000330,22512000.0,2.4.5.02.08.028.003,2025-07-31,False
b682ba43-5100-4e84-91d6-9a6529b82d98,091a3571-31e1-467c-ad63-bdb500776447,CRP,RES-2025000353,22512000.0,2.4.5.02.08.028.003,2025-08-15,False
e444b45b-5377-49e5-b6c8-dd15b8a6de18,b8a94ead-0240-4126-8f7d-6f21e2fe411a,CDP,DIS-2025000326,22512000.0,2.4.5.02.08.028.003,2025-07-31,False
80d0ed3c-301b-4016-b3d1-2f8223fe00e4,b8a94ead-0240-4126-8f7d-6f21e2fe411a,CRP,RES-2025000366,22512000.0,2.4.5.02.08.028.003,2025-08-21,False
1e5408e9-e90f-4caf-915c-5625a3dd0301,50fb78e9-c806-4ce5-baa4-c34d3bf0c653,CDP,DIS-2025000330,22512000.0,2.4.5.02.08.028.003,2025-07-31,False
96b795b8-3484-4fe8-920a-78762f67ccaa,50fb78e9-c806-4ce5-baa4-c34d3bf0c653,CRP,RES-2025000353,22512000.0,2.4.5.02.08.028.003,2025-08-15,False
36c3a55e-d724-4715-858b-a83c7cb24e65,6d4c780b-5aa0-4ec6-af65-ac30e0ea055c,CDP,DIS-2025000329,19510400.0,2.4.5.02.08.028.003,2025-07-31,False
bb7df828-6fd7-4855-8ec5-1ac8b6f89cea,6d4c780b-5aa0-4ec6-af65-ac30e0ea055c,CRP,RES-2025000359,19510400.0,2.4.5.02.08.028.003,2025-08-15,False
99c7ac73-5fea-4ef9-a8b0-16aa708659b1,a81c03b2-cf23-4ddb-83de-0d45b7516d4b,CDP,DIS-2025000344,15008000.0,2.4.5.02.08.028.003,2025-08-05,False
24850675-3cb8-4c35-bf16-0d8a9eaebf55,a81c03b2-cf23-4ddb-83de-0d45b7516d4b,CRP,RES-2025000365,15008000.0,2.4.5.02.08.028.003,2025-08-21,False
98b8f2b4-6022-401c-857f-56d522022ba6,19ba2101-a0d0-4359-9465-3e00b09c09d8,CDP,DIS-2025000336,15008000.0,2.4.5.02.08.028.003,2025-08-01,False
